mmsi,timestamp,latitude,longitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,navigation_status,length_m,width_m,draft_m,cargo,transceiver_class,invalid_mmsi,invalid_timestamp,invalid_latitude,invalid_longitude,sog_unavailable,sog_invalid,cog_unavailable,cog_invalid,heading_unavailable,heading_invalid,is_valid_core_record,duplicate_record,elapsed_seconds,reporting_gap_minutes,distance_nm,calculated_speed_knots,speed_difference_knots,course_change_degrees,heading_change_degrees,acceleration_knots_per_minute,absolute_acceleration_knots_per_minute,turn_rate_degrees_per_minute,ml_decision_function,ml_anomaly_score,ml_is_anomaly
227730770,2024-06-14 03:32:39+00:00,40.69392,-74.05052,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,182.0,3.033333333333333,0.0018209155705195585,0.036018110186101154,0.06398188981389885,0.0,,0.0,0.0,0.0,0.16476898975270854,-0.16476898975270854,False
227730770,2024-06-14 03:35:37+00:00,40.69391,-74.05051,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,178.0,2.966666666666667,0.0007534713452145205,0.015238746307709404,0.0847612536922906,0.0,,0.0,0.0,0.0,0.16252198789753913,-0.16252198789753913,False
227730770,2024-06-14 03:38:37+00:00,40.69391,-74.05051,0.0,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.0,0.0,0.0,0.0,,-0.03333333333333333,0.03333333333333333,0.0,0.15793296804130524,-0.15793296804130524,False
227730770,2024-06-14 03:41:37+00:00,40.69391,-74.05049,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.000910457922199755,0.018209158443995097,0.08179084155600491,0.0,,0.03333333333333333,0.03333333333333333,0.0,0.16339686257351488,-0.16339686257351488,False
227730770,2024-06-14 03:44:39+00:00,40.69391,-74.05052,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,182.0,3.033333333333333,0.0013656868832996286,0.027013586702630016,0.07298641329736999,0.0,,0.0,0.0,0.0,0.16316266568450638,-0.16316266568450638,False
227730770,2024-06-14 03:47:37+00:00,40.6939,-74.05052,0.1,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,178.0,2.966666666666667,0.0006004046074086455,0.012143014531860247,0.08785698546813976,92.5,,0.0,0.0,31.179775280898877,0.1624043792885046,-0.1624043792885046,False
227730770,2024-06-14 03:50:39+00:00,40.69391,-74.05051,0.0,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,182.0,3.033333333333333,0.0007534713867992648,0.014903829628996447,0.014903829628996447,0.0,,-0.03296703296703297,0.03296703296703297,0.0,0.16219156763365067,-0.16219156763365067,False
227730770,2024-06-14 03:53:37+00:00,40.6939,-74.0505,0.1,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,178.0,2.966666666666667,0.0007534713867992648,0.015238747148749177,0.08476125285125083,0.0,,0.033707865168539325,0.033707865168539325,0.0,0.1632653307512224,-0.1632653307512224,False
227730770,2024-06-14 03:56:37+00:00,40.69392,-74.05051,0.0,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.0012842025449659221,0.025684050899318443,0.025684050899318443,0.0,,-0.03333333333333333,0.03333333333333333,0.0,0.16293507800706258,-0.16293507800706258,False
227730770,2024-06-14 03:59:37+00:00,40.69391,-74.05051,0.1,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.0006004046070267217,0.012008092140534433,0.08799190785946558,0.0,,0.03333333333333333,0.03333333333333333,0.0,0.16299577602635185,-0.16299577602635185,False
227730770,2024-06-14 04:02:37+00:00,40.69392,-74.05051,0.1,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.0006004046070267217,0.012008092140534433,0.08799190785946558,0.0,,0.0,0.0,0.0,0.162384803956862,-0.162384803956862,False
227730770,2024-06-14 04:05:38+00:00,40.69391,-74.0505,0.0,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,181.0,3.0166666666666666,0.0007534713452145205,0.014986170402056763,0.014986170402056763,0.0,,-0.03314917127071824,0.03314917127071824,0.0,0.16219156763365067,-0.16219156763365067,False
227730770,2024-06-14 04:08:39+00:00,40.69391,-74.05049,0.1,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,181.0,3.0166666666666666,0.0004552289610998782,0.009054277679334595,0.09094572232066542,0.0,,0.03314917127071824,0.03314917127071824,0.0,0.16193997960991396,-0.16193997960991396,False
227730770,2024-06-14 04:11:39+00:00,40.69391,-74.0505,0.0,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.0004552289610998782,0.009104579221997562,0.009104579221997562,0.0,,-0.03333333333333333,0.03333333333333333,0.0,0.1616354353368517,-0.1616354353368517,False
227730770,2024-06-14 04:14:40+00:00,40.69391,-74.05053,0.0,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,181.0,3.0166666666666666,0.0013656868827204762,0.02716283302648461,0.02716283302648461,0.0,,0.0,0.0,0.0,0.1640959786303406,-0.1640959786303406,False
227730770,2024-06-14 04:17:37+00:00,40.69392,-74.05052,0.0,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,177.0,2.95,0.000753471344864611,0.015324840912500562,0.015324840912500562,0.0,,0.0,0.0,0.0,0.1632370244756421,-0.1632370244756421,False
227730770,2024-06-14 04:20:37+00:00,40.69391,-74.05052,0.1,131.9,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.0006004046070267217,0.012008092140534433,0.08799190785946558,0.0,,0.03333333333333333,0.03333333333333333,0.0,0.16299577602635185,-0.16299577602635185,False
